"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"ATG10",5.36152,4.334358,4.720205,3.165684,4.372696,2.811838,4.7876,5.217449
"ATG101",37.254798,30.19981,26.660228,29.616124,32.276088,28.109503,30.932468,28.820627
"ATG12",34.477443,27.718857,29.025381,33.750307,31.154661,28.832847,26.881439,25.732337
"ATG13",38.263193,26.956873,30.423316,45.652088,33.111756,37.786155,33.858861,38.502907
"ATG14",2.12453,1.919044,1.906395,2.051966,1.92085,1.884541,1.448404,2.026827
"ATG16L1",12.465721,12.461394,10.674831,11.317819,11.194858,11.418988,9.06015,11.803762
"ATG16L2",330.869514,302.509674,241.759251,237.541306,242.485959,269.921329,264.220029,280.066522
"ATG2A",0.66566,1.733122,0.945721,1.045365,0.549265,1.734314,1.410763,2.095643
"ATG2B",0.337215,0.236823,0.274402,0.357991,0.200057,0.213195,0.260183,0.306177
"ATG3",160.607594,168.424014,165.061036,186.370316,187.294325,166.236371,207.440821,197.767595
"ATG4A",10.325474,9.328602,9.75452,11.096709,11.202153,9.758411,9.706688,9.58931
"ATG4B",44.876736,44.0691,35.511333,33.101567,32.880444,48.731078,35.271353,39.360533
"ATG4C",3.063302,3.654032,5.755334,1.247922,5.253567,1.409435,1.273563,1.964142
"ATG4D",18.986514,15.96681,15.384652,19.486263,18.864854,15.684322,16.704275,15.828771
"ATG5",5.361744,5.508822,5.093163,5.013927,5.256414,5.50051,4.651714,4.08457
"ATG7",35.352505,34.059526,42.151272,30.82518,31.635251,35.311092,31.503742,43.02043
"ATG9A",16.315305,19.527034,22.617872,9.723344,12.045818,19.335832,14.267901,12.60335
"ATG9B",0,0.014745,0,0.023436,0,0,0,0
"ATIC",16.720161,17.358287,15.949007,21.786105,14.413411,14.550938,17.515063,10.405992
"ATL1",0,0.106332,0,0.206613,0.415116,0.079324,0.00934,0
"ATL2",12.851445,12.77657,11.78088,7.537262,8.449557,12.539224,7.812986,8.737005
"ATL3",13.569971,10.424768,10.52684,13.402084,13.77222,15.608053,12.292497,11.767589
"ATM",2.23115,1.065324,1.160119,2.282024,1.597331,1.57162,1.647617,2.610667
"ATMIN",15.828023,14.529059,15.078783,18.265809,16.049635,17.35778,13.248391,16.46888
"ATN1",2.078546,6.36654,4.076845,4.653372,4.985462,3.967507,9.239404,5.453914
"ATOH1",0,0,0,0,0,0,0,0
"ATOH7",0,0,0,0,0,0,0,0
"ATOH8",0.831039,0.12892,0.396334,0.101023,0.323927,1.96866,0.037865,0.78449
"ATOX1",56.414545,65.982365,49.886831,142.964214,128.695495,68.139124,113.293563,75.260231
"ATP10A",3.209853,2.169274,2.385647,23.485504,19.754228,3.504922,5.618834,7.165173
"ATP10B",0,0,0,0,0,0,0,0
"ATP10D",1.581824,0.893566,1.56356,1.868552,1.596171,0.813943,1.098539,1.722939
"ATP11A",39.072656,37.606905,33.261027,45.206161,33.625313,37.965501,40.92709,44.956006
"ATP11B",26.141504,22.764943,22.56245,30.90034,29.050789,23.975367,20.989217,23.268192
"ATP11C",7.202669,6.976901,6.489094,9.678813,9.646226,7.883678,8.549556,6.880635
"ATP12A",0,0,0,0,0,0,0,0
"ATP13A1",21.348355,24.99705,21.588238,51.473837,53.403151,26.675706,29.213175,27.603356
"ATP13A2",27.142221,29.230958,27.805029,31.13625,30.94578,32.167329,24.565797,26.118729
"ATP13A3",0,0,0,0,0,0,0,0
"ATP13A4",0.142894,0.068533,0.389016,0.110721,0.393349,0.057024,0.089652,0.028807
"ATP13A5",0,0,0,0,0,0,0,0
"ATP1A1",136.252535,129.81701,127.619722,142.839955,127.389744,140.790849,136.372339,139.94301
"ATP1A2",0,0,0,0,0,0,0.007754,0
"ATP1A3",0,0.101447,0.188734,0.088831,0,0,0.11847,0
"ATP1A4",0,1.193576,0.012981,0,0,0.010041,0.00441,0.01853
"ATP1B1",4.605179,4.392619,1.634153,2.904989,0.445892,1.33028,5.177635,4.436983
"ATP1B2",0,0,0,0.272143,0.656415,0.09252,0.372322,0.165191
"ATP1B3",48.695897,51.745346,46.262788,45.642174,48.725995,49.655665,60.64679,42.383606
"ATP1B4",0,0,0,0,0,0,0,0
"ATP23",6.366238,9.074412,9.306676,4.039575,8.167886,5.169881,7.262942,5.081097
"ATP2A1",0.238519,0.283004,0.149349,0,0,1.904475,0.394074,0.196904
"ATP2A2",29.672451,26.820976,23.658251,23.978859,25.412989,27.757196,31.294495,28.59648
"ATP2A3",29.835788,44.414757,35.006936,41.935051,35.781355,27.278785,25.83228,24.449211
"ATP2B1",31.694711,20.096014,20.002109,13.328698,11.021255,14.991704,7.803453,16.22562
"ATP2B2",0.014187,0,0,0,0,0,0,0
"ATP2B3",0,0,0,0,0,0,0,0
"ATP2B4",19.358174,18.042705,19.69197,21.71574,20.326235,20.961236,21.298226,23.98565
"ATP2C1",12.973935,13.188395,13.270529,10.196914,11.392025,14.333185,12.631828,12.651338
"ATP2C2",0,0,0,0,0,0,0,0
"ATP4A",0,0,0,0,0,0,0,0
"ATP4B",0,0,0,0,0,0,0,0
"ATP5A1",256.861234,277.244771,250.74051,203.080916,184.654995,266.531102,254.575601,240.579048
"ATP5B",392.122513,367.875506,376.669893,377.727977,362.822237,402.021593,422.86907,346.964507
"ATP5C1",133.660513,140.806982,148.167612,161.986097,149.138826,151.329612,149.681017,135.433993
"ATP5D",110.494271,105.540033,107.735808,101.957459,92.348146,115.615039,99.588857,97.656597
"ATP5E",37.342235,35.93279,39.45872,35.515014,37.041292,38.133763,34.019786,35.221716
"ATP5F1",2.774266,3.994194,3.07391,5.081361,4.177319,4.505662,6.103973,4.626412
"ATP5G1",59.823012,55.762283,62.63054,65.972318,56.805497,78.030463,67.6736,60.28344
"ATP5G2",229.079222,238.687481,201.146241,240.952087,202.344747,281.510771,225.196432,204.159262
"ATP5G3",24.063486,28.331037,25.090402,24.083009,24.109371,34.03005,26.269111,17.581414
"ATP5H",212.094869,243.07644,215.602076,237.998467,283.377758,264.300079,260.222312,210.807604
"ATP5I",251.989821,259.260949,279.376016,284.738186,261.377909,248.127221,255.23693,261.648306
"ATP5J",145.847093,156.134907,153.848373,169.474159,159.884511,150.160776,167.678753,164.219116
"ATP5J2",372.733189,436.15879,433.50121,519.94863,443.137635,431.184658,424.878136,464.891141
"ATP5J2-PTCD1",3.666397,1.112564,3.989986,2.026343,1.567292,0.097657,1.319026,3.579011
"ATP5L",200.583831,182.993337,221.393585,157.898173,164.389518,185.829554,155.507834,186.299287
"ATP5L2",0,0.062588,0,0.045778,0.223262,0,0.223235,0
"ATP5O",216.627919,212.553728,212.271588,185.261746,179.860625,231.69395,196.008951,189.223408
"ATP5S",9.894314,6.834342,7.267732,8.800896,3.34483,6.894353,8.5595,5.674547
"ATP5SL",37.7487,34.143425,31.272738,30.988894,29.361905,31.345092,34.42147,35.579222
"ATP6AP1",138.762046,133.050162,149.899329,160.173011,147.644424,139.206792,143.08894,142.52363
"ATP6AP2",229.101063,235.445374,243.83498,182.503897,177.885028,255.330701,159.445416,208.360715
"ATP6V0A1",17.079889,19.857234,20.14085,20.870851,17.683373,17.955079,21.919847,23.13957
"ATP6V0A2",4.693057,5.948568,5.18733,3.913299,4.302823,4.346211,4.343709,5.659328
"ATP6V0A4",0,0,0,0.013382,0,0,0,0
"ATP6V0B",314.588348,293.873623,326.454758,282.839179,284.017525,306.935296,302.252967,303.839118
"ATP6V0C",380.82354,352.422982,344.295812,419.640544,425.963964,424.456976,402.641468,358.274612
"ATP6V0D1",222.496514,224.883042,207.939747,287.873067,244.498508,248.845235,256.260366,253.301646
"ATP6V0D2",0,0,0,0,0,0,0,0
"ATP6V0E1",169.971084,167.499989,157.381195,211.528082,210.467344,181.692323,180.905928,171.766108
"ATP6V0E2",5.959962,5.392429,9.082607,4.264908,3.564669,6.066418,3.716442,5.889646
"ATP6V1A",65.08274,64.133319,60.767081,71.914283,55.451078,65.145424,67.134399,58.584856
"ATP6V1B1",0,0.020892,0,0,0,0,0,0
"ATP6V1B2",370.630749,349.742475,379.850635,372.289296,426.507309,418.372907,382.108717,290.639992
"ATP6V1C1",21.211558,19.216822,18.530228,23.085719,22.760476,18.858462,28.128396,20.922827
"ATP6V1C2",0.089614,0.074478,0.046008,0.489439,0.063638,0.059437,0.021557,0.033953
"ATP6V1D",41.237474,37.804279,42.207913,45.60706,48.514868,44.165845,40.870709,46.038054
"ATP6V1E1",120.22424,118.372833,119.551327,139.674115,148.288587,129.047118,141.785232,112.370863
"ATP6V1E2",0.119729,0.183082,0.150382,0.185809,0,0.215915,0.096641,0.271139
"ATP6V1F",319.163033,306.055677,309.073826,266.291111,241.300636,279.42699,257.498407,271.899474
"ATP6V1G1",100.335898,98.795879,86.866025,114.050081,110.93106,89.907405,108.280184,101.147333
"ATP6V1G2",0.055492,0.477299,0.681186,0.64995,0.595768,0.908639,0.365811,0.304748
"ATP6V1G2-DDX39B",0,0,0,0,0.4465,0,0,0
"ATP6V1G3",0,0,0,0,0,0,0,0
"ATP6V1H",19.862901,19.330016,17.154708,21.118216,20.180746,21.781769,19.587931,19.399633
"ATP7A",4.392312,2.362542,3.895651,2.938084,2.964571,3.260592,2.870569,3.074513
"ATP7B",0,0.207415,0,0.190251,0,0.060763,0.257544,0
"ATP8A1",2.312912,3.249522,4.012604,4.406259,3.217954,4.604764,1.756414,4.39887
"ATP8A2",0,0,0,0.01227,0,0,0.001702,0
"ATP8B1",0,0,0,0,0,0,0,0
"ATP8B2",0,2.0427,1.785005,5.828649,3.512795,0.471735,1.536789,0.201188
"ATP8B3",1.100649,0.76789,0.892344,1.798607,1.269244,1.171596,1.688689,1.585462
"ATP8B4",3.313624,4.575661,3.91879,8.071967,7.568111,3.711724,6.214115,5.643758
"ATP9A",0.445156,0.472367,0.312983,0.219684,0.071132,0.117878,0.6357,0.291331
"ATP9B",13.777162,8.845313,7.436638,7.011931,7.89202,10.366262,9.063878,8.604555
"ATPAF1",17.634165,19.418868,17.083911,16.151426,16.79279,15.635747,11.580328,16.084243
"ATPAF2",24.846404,26.768131,24.955695,19.438243,19.225997,28.405573,18.879928,22.85707
"ATPIF1",161.675565,154.666095,136.781783,150.940602,146.525336,137.822549,125.787307,138.426075
"ATR",10.844068,8.643614,8.242988,11.61185,10.997751,9.918151,10.420495,8.077965
"ATRAID",84.4993,69.049452,69.851739,67.704446,63.209949,77.865388,63.819534,67.412939
"ATRIP",10.525092,9.315601,11.979492,16.911263,13.055559,11.898566,9.44029,11.087801
"ATRN",23.611981,24.308832,25.316065,14.922134,9.789677,24.915148,15.446498,22.752162
"ATRNL1",0,0.003731,0.069789,0,0,0,0,0
"ATRX",20.78455,20.203823,20.31269,21.13594,17.5406,20.006654,20.88176,27.255661
"ATXN1",9.820066,8.81301,9.25738,9.526192,7.451583,7.984041,8.22575,8.760817
"ATXN10",27.974719,25.245966,25.777567,23.332329,22.108933,28.124969,21.612491,28.330079
"ATXN1L",13.740156,12.095275,13.550742,14.792246,13.035392,13.09281,14.346856,16.141207
"ATXN2",10.005629,10.402852,10.255448,9.726792,10.122837,8.93869,6.525561,9.866131
"ATXN2L",58.15807,55.911404,48.71938,65.854871,57.44888,66.152289,69.051703,74.034258
"ATXN3",17.53258,18.068679,14.525489,27.093265,33.715227,16.313108,15.202261,14.581718
"ATXN3L",0,0,0,0,0,0,0,0
"ATXN7",2.917816,4.502216,2.502387,4.616419,5.779128,3.1177,4.170572,3.147364
"ATXN7L1",9.250389,7.896391,6.893723,11.775359,9.884833,8.91838,9.643317,9.909992
"ATXN7L2",1.508656,1.158758,0.838186,1.003782,1.600062,1.799712,1.109079,0.862462
"ATXN7L3",65.073913,65.856528,66.384126,66.898718,59.749793,57.365156,67.415502,72.681521
"ATXN7L3B",17.592813,17.714427,16.596429,18.764525,17.600462,17.155118,14.354355,15.289695
"AUH",9.420868,6.373042,6.232559,8.63543,8.201777,8.938463,7.758766,7.546673
"AUNIP",0.171252,0.185943,0.162371,0.074084,0.020208,0.032539,0.074587,0.143744
"AUP1",88.815406,88.179488,80.612079,91.239085,91.887266,98.581833,92.241875,92.916351
"AURKA",1.019138,2.504769,1.577994,0.746096,2.283384,1.426881,2.119726,0.752543
"AURKAIP1",85.722659,82.368725,74.865723,80.377528,81.824944,84.366832,83.791446,86.302625
"AURKB",1.150126,0.855168,0.567992,0.789594,0.438943,0,0.782237,0.525913
"AURKC",0.716443,0.243573,0.398146,0.623648,0.249675,0.870273,0.256046,0.48399
"AUTS2",0.169223,0.405701,0.1259,0.5399,0.126655,0,0.008135,0.008601
"AVEN",4.423422,5.611986,4.225937,2.867661,2.752099,4.186532,4.239246,4.058543
"AVIL",2.31465,2.162231,1.34887,1.009812,1.229403,1.384121,2.56656,1.873321
"AVL9",14.226258,12.757382,13.221967,15.057529,12.105748,13.663223,11.924566,11.577632
"AVP",0,0,0,0,0,0,0,0
"AVPI1",1.283528,2.89436,2.852702,1.650722,2.256236,4.282764,1.294677,2.445073
"AVPR1A",0.279923,0.148954,0.22309,0.104846,0.019102,0.011844,0.072706,0.067941
"AVPR1B",0,0,0,0,0,0,0,0
"AVPR2",0,0.190203,0,0,0.077981,0.187618,0.110064,0.202028
"AWAT1",0,0,0,0,0,0,0,0
"AWAT2",0,0,0,0,0,0,0,0
"AXDND1",0,0,0,0.009067,0.134038,0.041668,0,0.070816
"AXIN1",19.708925,21.163028,20.29296,19.551538,19.328012,17.71642,20.913008,22.255248
"AXIN2",0,0.10652,0.255371,0.232362,0.277744,0,0,0.054517
"AXL",0.047034,0.185979,0.040114,9.961873,11.705751,0,0,0.331698
"AZGP1",0,0,0,0,0,0,0,0
"AZI2",23.895315,21.155307,23.308279,30.041018,31.081743,22.351854,22.136168,21.874204
"AZIN1",50.248216,52.744661,57.153398,41.766223,40.071422,56.78745,41.370671,44.004218
"AZIN2",0,0,0,0,0,0,0.041856,0.029183
"AZU1",4.407295,4.492772,4.256504,2.722265,3.961086,3.627167,0.75466,1.138339
"B2M",3648.495694,3464.97756,191.132306,207.665503,209.790073,3075.015706,5644.020554,166.213698
"B3GALNT1",0.040444,0.575053,0.026478,0.264713,0.40057,0.173663,0.519432,0.396106
"B3GALNT2",3.74229,4.303336,4.74935,3.911138,4.122769,4.670423,2.092188,3.37965
"B3GALT1",0,0,0.008206,0.016573,0.013587,0.00632,0.005747,0.018122
"B3GALT2",0,0.058165,0,0.155717,0.092781,0.010824,0,0
"B3GALT4",18.697339,20.431071,16.662498,23.009683,24.575079,19.40658,25.419362,18.397324
"B3GALT5",0,0,0,0,0,0,0,0
"B3GALT6",13.916099,13.620407,12.627843,11.882529,10.624506,14.003423,11.740741,13.228604
"B3GAT1",0,0.078178,0.09376,0.444447,0.395948,0,0,0
"B3GAT2",0.016847,0,0,0.048469,0.005998,0.005577,0,0.013665
"B3GAT3",13.760604,10.566513,12.18429,16.000019,15.38984,12.474976,15.191524,17.005294
"B3GLCT",0.682197,0.534499,1.170294,0.986633,0.495867,0.518322,0.586193,0.753632
"B3GNT2",13.30325,14.285581,13.57411,19.043464,18.599297,13.823347,17.275352,14.103633
"B3GNT3",0.192835,0,0.078914,0,0.066971,0,0,0
"B3GNT4",0,0,0,0.053084,0.01537,0,0,0
"B3GNT5",4.233372,3.467634,4.260527,5.119514,1.72781,6.200268,2.701605,4.998639
"B3GNT6",0,0,0,0.010515,0,0,0,0
"B3GNT7",0,0.204142,0.111228,0.085173,0.174447,0.075979,0.02954,0.020682
"B3GNT8",9.354311,9.494554,7.486019,16.309709,15.039553,7.713095,22.543673,14.122966
"B3GNT9",0.44185,0.458141,0.584598,0.629216,0.468472,0.395926,0.663738,0.515538
"B3GNTL1",3.331717,8.579605,10.204012,4.874763,2.192439,7.746407,4.467492,3.650451
"B4GALNT1",0,0,0,0,0,0,0,0
"B4GALNT2",0,0,0,0,0,0,0,0
"B4GALNT3",0,0,0,0.010572,0.077406,0.033776,0.037782,0.025876
"B4GALNT4",0,0,0,0,0,0,0,0
"B4GALT1",50.160029,48.711763,51.386287,59.443432,59.080393,47.116256,51.178079,52.364851
"B4GALT2",0.073183,0.387356,0.516589,0.433486,0.476275,0.26899,0.378023,0.237815
"B4GALT3",14.038903,16.301145,13.151172,15.550148,14.578141,11.792895,16.813428,14.428944
"B4GALT4",2.311034,1.379954,1.496291,2.814083,2.004938,0.832661,2.444015,1.875455
"B4GALT5",27.697988,27.796857,25.108474,54.709092,61.448413,26.442846,58.478349,29.922269
"B4GALT6",0.627638,1.02808,0.767576,0.719184,0.461689,1.19048,0.546688,0.44794
"B4GALT7",8.405789,11.564455,12.730326,8.605406,12.994603,14.496762,8.529371,11.470539
"B4GAT1",0.186773,0.092127,0.079298,0.190215,0.044046,0.269041,0.224211,0.216937
"B9D1",0.230885,0.276114,0.140435,0.426379,0.675619,0.59141,0.102326,0.20233
"B9D2",14.92878,15.067702,15.052365,9.481373,10.29535,15.707439,11.325855,14.429117
"BAALC",0,0,0,0.009731,0,0,0,0
"BAAT",0,0,0,0,0,0,0,0
"BABAM1",62.154065,56.3398,50.665512,49.539857,53.549523,50.086696,50.810817,56.028544
"BACE1",5.30453,6.528726,7.032869,3.75981,7.287154,8.564356,3.394194,3.603039
"BACE2",0.006404,0.213004,0.081273,0,0.031939,0,0,0.01483
"BACH1",112.865804,85.333189,105.536944,148.63324,142.263596,97.469642,100.00302,84.759138
"BACH2",0,0.02747,0.095264,0.021659,0.044841,0,0,0
"BAD",5.5729,7.135657,7.425266,2.895325,1.710931,5.148676,6.74758,7.662562
"BAG1",91.140479,78.930734,74.382278,90.238466,74.618194,81.506314,71.618921,81.34366
"BAG2",0.203539,0.101751,0.103363,0.076545,0.140438,0.111869,0.041891,0.04405
"BAG3",2.692154,4.401945,3.244358,3.625827,7.347886,3.49171,4.84719,4.614387
"BAG4",9.00169,11.245274,11.173479,12.196454,11.117382,10.272113,9.015593,12.551501
"BAG5",13.182072,11.906684,12.396502,13.274746,11.86151,13.478317,11.189147,12.628895
"BAG6",94.430986,106.270749,85.439231,92.598135,70.341473,91.550325,90.067262,96.389295
"BAHCC1",0,1.692329,0.935939,1.688556,1.368732,0,1.529012,1.696756
"BAHD1",6.19988,6.557804,6.674131,8.433827,5.992124,6.569439,5.265086,7.088522
"BAIAP2",11.680278,12.296809,12.098841,5.06631,8.776187,9.423433,9.079845,4.822704
"BAIAP2L1",0,0,0,0,0,0,0,0
"BAIAP2L2",0,0.069083,0,0,0,0.045189,0.061139,0
"BAIAP3",0.079516,0.197508,0,0.528785,0,0.032152,0,0
"BAK1",13.331196,18.049457,17.210748,21.675056,23.759103,18.12627,24.186271,10.835912
"BAMBI",0,0,0.29105,0.587749,0.243,0,0.025003,0.216066
"BANF1",118.743856,123.363545,117.001813,105.169266,114.934949,116.446538,100.125356,116.10643
"BANF2",0,0,0,0,0,0,0,0
"BANK1",2.29624,6.334216,7.821162,2.858268,1.595095,1.701702,3.410818,2.295336
"BANP",10.942453,10.866523,12.488632,9.622362,13.591552,9.3058,10.25502,6.748004
"BAP1",60.272044,57.113473,53.944278,54.605069,49.577117,56.287116,50.058405,63.197559
"BARD1",2.213912,1.121907,0.930481,3.274932,2.321741,1.320598,1.404748,2.087687
"BARHL1",0,0,0,0,0,0,0,0
"BARHL2",0,0,0,0,0,0,0,0
"BARX1",0,0,0,0,0,0,0,0
"BARX2",0,0,0.028089,0,0,0,0.009936,0
"BASP1",72.747819,96.209335,96.135307,60.245316,47.601032,81.550302,59.493233,60.878381
"BATF",27.524957,25.645018,28.173404,47.477619,41.018852,31.456731,41.013465,39.86803
"BATF2",3.485726,6.297244,3.666481,36.625293,49.94769,4.591089,31.926273,4.235564
"BATF3",6.702555,6.883613,7.681795,9.005181,14.021635,6.666498,18.631815,13.281095
"BAX",199.977956,188.182809,151.930504,237.016718,265.117989,189.43197,201.777416,182.458363
"BAZ1A",58.866484,53.080009,61.799061,104.77719,103.26649,59.316687,84.165572,67.290199
"BAZ1B",17.62485,16.771129,16.048142,18.647212,18.22206,17.032186,15.999674,17.157429
"BAZ2A",24.664072,24.215176,21.454765,24.143785,26.184422,22.827677,27.926256,25.156478
"BAZ2B",58.942372,61.985491,60.707355,55.782041,48.926386,54.2914,40.642201,52.918653
"BBC3",15.831625,13.536645,10.713503,15.791065,20.183738,8.954732,12.323939,13.0799
"BBIP1",25.918504,22.314781,19.57323,23.641947,18.934672,20.689191,22.12074,20.609071
"BBOF1",0,0.238977,0.365172,0.465026,0,0.093106,0.542568,0.199885
"BBOX1",0,0,0,0,0,0,0,0
"BBS1",4.182095,3.180063,3.800295,2.96144,2.811565,4.719211,3.175565,4.10037
"BBS12",1.209434,1.157287,0.978937,2.988906,3.536937,1.688168,1.566734,1.239382
"BBS2",0.449507,1.321608,0.725403,0.701984,0.235357,0.491043,0.656755,1.470569
"BBS4",4.276386,2.808479,3.066697,3.06327,3.085033,4.231852,2.287425,2.76708
"BBS5",0.073389,0.122768,0,0.160808,0.036381,0.125351,0.140235,0.079254
"BBS7",3.655132,3.117952,2.630237,3.448546,3.612879,3.256846,3.316567,2.319809
"BBS9",0.530628,2.94394,1.702877,0.553477,1.733681,1.691345,1.228655,0.756854
"BBX",15.021308,12.860615,10.210879,15.378673,17.220629,9.383495,11.333927,12.671553
"BCAM",0,0,0.140804,0,0,0,0.015363,0
"BCAN",0,0,0,0,0,0,0,0
"BCAP29",21.622543,22.333442,25.206813,16.238956,17.244393,12.196584,20.891452,23.368663
"BCAP31",151.557343,147.060187,122.315344,136.203176,129.417175,150.742544,139.080675,161.274324
"BCAR1",0,0,0,0,0,0,0,0.007688
"BCAR3",0.102223,0.078385,0.248879,0.10315,0,0,0,0.09735
"BCAS1",0,0,0,0.003957,0,0.018104,0,0
"BCAS2",25.697439,28.921396,25.723817,27.05391,32.760472,27.443008,28.817219,27.767092
"BCAS3",6.607698,6.393252,7.933412,9.326374,7.545383,6.968477,8.894742,7.372161
"BCAS4",0,0.163367,0.889446,0.825017,0.921273,0,0,0.545116
"BCAT1",3.4206,3.419196,1.899012,3.694119,4.475098,7.378488,6.245446,8.846217
"BCAT2",7.984552,8.927759,6.79265,6.235569,5.793418,9.331388,7.813781,7.569942
"BCCIP",44.993123,46.332971,47.603344,52.108779,47.932634,50.406071,46.792473,45.948657
"BCDIN3D",3.099458,3.03418,2.651778,3.873218,3.874095,2.861288,1.902078,1.866332
"BCHE",0,0,0,0,0,0,0,0
"BCKDHA",61.515065,50.749416,58.389697,57.669926,36.013937,60.393341,52.021761,54.743494
"BCKDHB",2.483972,2.653849,2.941358,2.54227,2.042853,2.876877,1.68019,2.748347
"BCKDK",49.864501,46.68382,48.920051,51.812181,44.77624,52.295034,51.527037,53.086029
"BCL10",2.817671,2.241523,1.492968,2.906593,3.182308,1.916538,3.19881,3.297282
"BCL11A",6.347121,8.984071,6.841196,6.243703,9.081726,7.955614,5.454424,6.387524
"BCL11B",0.08812,0.826595,0.487677,2.577303,2.517238,0.090679,0.295581,0.061641
"BCL2",0.956956,2.645363,2.481545,4.360358,3.795745,0.846602,1.158359,1.25529
"BCL2A1",57.960384,67.356495,84.861544,156.162428,167.904064,72.575594,263.033998,128.907477
"BCL2L1",15.216896,15.772552,15.450203,21.231815,18.440076,12.001566,18.986178,16.061792
"BCL2L10",0,0,0,0,0,0,0,0
"BCL2L11",26.495981,26.187505,23.689412,27.829469,23.184883,26.111895,26.281058,31.801134
"BCL2L12",7.909403,8.885083,9.000454,8.683635,7.311954,12.885,5.555567,6.935484
"BCL2L13",20.076439,17.652544,12.857833,21.447362,15.465585,16.274709,15.984982,14.827009
"BCL2L14",0,0,0,0.127848,0,0,0,0.111823
"BCL2L15",0.270256,0.194145,0.232147,0.180825,0.136199,0.28347,0.064398,0.163851
"BCL2L2",16.309005,13.895398,11.527223,9.967538,8.847828,12.176522,13.749889,16.759464
"BCL2L2-PABPN1",0,0,0.297646,0.219978,0,0.457835,0.590853,0.188624
"BCL3",35.606636,37.92509,45.821453,60.094493,49.360699,43.989984,47.085358,59.606069
"BCL6",70.361391,86.313977,71.160228,109.900344,69.097383,62.887405,126.422929,98.093402
"BCL6B",0,0,0,0,0,0,0,0
"BCL7A",0.495368,0.876949,0.667722,0.235143,0.01097,0.408329,0.102523,0.633998
"BCL7B",26.699606,16.798998,14.731099,20.508526,16.288434,20.517777,22.4043,21.743384
"BCL7C",45.79181,49.952492,44.541829,38.99168,40.982474,47.266905,45.864075,55.049276
"BCL9",0.426678,1.00287,0.793025,0.465605,0.843509,1.103257,0.574849,1.388512
"BCL9L",3.704249,3.55475,3.088055,5.875949,5.204602,3.890686,5.411026,3.644904
"BCLAF1",39.133013,47.612271,43.585399,33.859466,30.574644,32.36702,32.0906,39.922124
"BCO1",0,0,0,0,0,0,0,0
"BCO2",0.06364,0.792246,0.114625,0.045448,0.176053,0.514197,0.374827,0.294344
"BCOR",3.943727,3.905486,3.026708,4.058803,4.211089,3.744045,4.143693,4.827367
"BCORL1",6.69426,6.070339,5.872584,5.206133,3.559917,5.513851,4.796055,4.750995
"BCR",5.703563,5.228385,5.204041,3.885762,4.273037,4.894615,5.004755,7.981749
"BCS1L",4.405984,6.367377,3.175802,5.472801,6.481824,8.607377,4.692705,8.281361
"BDH1",2.050308,3.679195,1.116806,2.476841,1.850471,0.905001,0.440944,1.033326
"BDH2",0.265559,0,0.291095,0.415801,0.330085,0.420059,0.056906,0.500931
"BDKRB1",0,0,0,0,0,0,0,0
"BDKRB2",0,0,0,0,0,0,0,0
